Id,Title,Text,Comment,Tags,PostTypeId,LastEditDate,Title,Tags,Reputation,CreationDate,Views,UpVotes,DownVotes,WebsiteUrl,Location,AboutMe,ApprovalDate,RejectionDate
1018355,,"It does sound like you may have a Zombie views problem. Your old views are likely not being cleaned up.

One strategy is to create a variable in your router that holds a reference to the current view. Before loading another view, check to see if that variable has a view within it, and if it does, [call remove][1] on it before adding the new view.

This should fully remove it from the DOM, and unbind any events within.

    if (currentView && 'remove' in currentView) {
      currentView.remove();
      currentView.unbind();
    }


  [1]: http://backbonejs.org/#View-remove",Add unbind to the process as well.,,2,,,,795,40676.51221,144,62,8,http://www.cogiva.com,Newcastle Upon Tyne,"<p>Customer experience &amp; organisational culture. The man behind www.twistan.com &amp; www.lifeklips.com. All round nice fella! :) (Oh and I do a bit of ASP.NET C# coding too!)</p>
",,41613.34029
2481228,,"For a particular Block of code we can also create a method that accept a closure. eg.

     static def executeBlockAndGenerateSqlLogs(Closure closure) {
        Logger sqlLogger = Logger.getLogger(""org.hibernate.SQL"");
        Level currentLevel = sqlLogger.level
        sqlLogger.setLevel(Level.TRACE)
        def result = closure.call()
        sqlLogger.setLevel(currentLevel)
        result }

    executeBlockAndGenerateSqlLogs{DomainClazz.findByPropertyName(""property value"")}

",fix incorrect method name.,,2,42514.29822,,,608,41767.77127,12,131,0,,,,,42488.73494
2410634,,"Hopefully this will be an easy question for some of you. So I am working on some code to interface with a heater controller. The GUI is written mostly in Kivy language (to compartmentalize the various screens), but I have a .py file that ties all the Kivy files together. Within one my Kivy files, there are a few TextInput fields that are for a user to define a few numerical values. Once the text fields are filled, the user clicks on the ""Start"" button to begin the heater test. 
Now, my question is when using the ""Start"" button as my flag, how can I get Python to read the numerical values that are in the fields? I've looked online and posts about using the .*get* and *raw_input* methods, but nothing that has Python retrieving and interpreting values from Kivy code. Any help would be much appreciated!

This is part pf my .py file, which where I need the user-input values to be evaluated...

    class ControllerScreen(Screen):

    def build(self):
        return ControllerScreen()

    def CreateExcelFile(self):
            wb = Workbook()
            ws = wb.active
            ws.cell('A1').value = 'Timestamp'
            ws.cell('B1').value = 'Temperature'
            ws.cell('C1').value = 'Batch 1'
            ws.cell(row=2, column=1).value = 000
            wb.save(""Spreadsheet1.xlsx"")
 
This is an excerpt from the Kivy file, containing the code for a single text field that a user types a number into...

    <ControllerScreen>:
        TextInput:                                    #Ramp time increment field
            id: ramp_time
            font_size: 25
            size_hint: 0.1,0.06
            pos_hint: {""right"":0.575, 'y':0.67}

        Button:                             #Start analysis button
            on_release: app.root.current = ""home""
            text: ""Start""
            font_size: 25
            color: 0,1,0.5,1
            size_hint: 0.29,0.075
            pos_hint: {'x':0.35, 'y':0.1}

And lastly, here is a picture of the GUI to give some reference to the text fields I am regarding (the one circled in red is the one I reference in the code above)...

[![GUI Interface][1]][1]


  [1]: http://i.stack.imgur.com/KvvSn.jpg",Updated question to embed image,,1,42452.13696,Reading user-input data in Python 2.7 from Kivy file,<python><user-input><kivy>,1544,41596.8806,74,12,3,,"Minnesota, United States","<p>Linux Server Administrator</p>

<p>Python, PHP Developer</p>

<p>Student: M.S. Computer Science - Machine Learning @ Georgia Institute of Technology</p>
",42452.13696,
2632674,,"I have been doing a lot of research of alternatives to Parse's Cloud Code but can't seem to find a solid one. I already moved everything to Firebase but need a Cloud Code alternative to run some other things. 

What would be my best options to call a Cloud Code method type for an iOS/Android app?",improved grammar,,1,42575.99584,Parse Cloud Code Alternatives,<javascript><parse.com><firebase><cloud-code>,3081,42461.65198,482,292,93,,,,42575.99584,
1640141,,"I am currently creating a brickbreaker clone (yeah, another) and have the ball-brick collision for 1 brick. I have 4 other bricks commented out, because when the ball collides with the brick I have the right code for, it just removes all bricks rather than the specific one it collided with. Also, the ball only collides with the first brick when the ball is near the top left corner of the game screen (pretty far from the actual brick). I'm really not sure what to do, I have tried spacing the bricks out a bit more but that didn't help.

    int score = 0;
                if ((ballY > picBrk1.Height) && (ballY < picBrk1.Height + 30) && (ballX > picBrk1.Width) && (ballX < picBrk1.Width + 71))
                {
                    // ball rebounds off brick
                    yChange = -yChange;

                    // each brick adds 1 to score
                    score = score + 1;
                    lblScore.Text = ""Score: "" + score;

                    picBrk1.Visible = false;
                }


",Removed code from external site,,1,41983.65407,Brickbreaker C# (ball-brick collision detection),<c#><visual-studio><visual-studio-2013><collision-detection><breakout>,11,41380.63486,49,23,7,,Germany,"<p>I´m currently learning Software developement in a Bussiness in my Town. I´m trying to improve my skills to challenge myself and try to code as perfect as i can. I´m happy for every hint i get.</p>
",41983.62625,
2548468,,,pygame based question,python pygame,1,42528.31874,Whenever I run my code the screen goes blank with no error message,<python><pygame>,1592,42057.28056,156,494,116,,,"<p>Learner, programming enthusiast</p>
",42528.16038,
3580951,Too many errors emitted in 3rd party libraries on Xcode 6.2,"I have installed cocoapods for the first time on mac os x 10.9.6 with xcode 6.2.
When I open xcworkspace, it gives out a lot of parse issues:

![Screenshot][1]


  [1]: https://i.stack.imgur.com/39jEj.png

This problem is not only with this library but with AFNetworking too.
How can I fix it?",Corrected spelling and grammar,,1,43156.95464,Too many errors emitted in 3rd party libraries on Xcode 6.2,<objective-c><cocoapods><backendless>,346,41867.18127,20,3,2,http://thecoderguy.com,"New York, NY, USA","<p>I'm a Mobile Developer who enjoys coding, helping others and learning from others everyday.
I love coding and problem solving.
In my freetime, I solve things on leetcode, go hiking, skiing, fly-fishing, and surfing.</p>
",43156.95464,
418689,,"I have the sql query

    SET @cumulative_sum := 0;
    SELECT fct_sales.datDate, @cumulative_sum := @cumulative_sum + fct_sales.dblTotal AS     
    cumulative_sum
    FROM fct_sales
    where
    fct_sales.intProductID=40
    and
    fct_sales.datDate
    between
    '2011-01-01'
    and
    '2011-01-10'
     ORDER BY fct_sales.datDate ASC 

which does fine and giving me the result table as 

     |     datDate|  Cumulative_sum|
     |____________|________________|          
     | 2011-01-02 |   5005         |
     |____________|________________|
     |2011-01-04  |   7007         |
     |____________|________________|

However, what I require is this:

     |     datDate|  Cumulative_sum|
     |____________|________________| 
     |  2011-01-01|  5005          |
     |____________|________________| 
     |  2011-01-02|  5005          |
     |____________|________________| 
     |  2011-01-03|  5005          |
     |____________|________________| 
     |  2011-01-04|  7007          |
     |____________|________________| 
     |  2011-01-05|  7007          |
     |____________|________________| 
     |  2011-01-06|  7007          |
     |____________|________________| 
     |  2011-01-07|  7007          |
     |____________|________________| 
     |  2011-01-08|  7007          |
     |____________|________________| 
     |  2011-01-09|  7007          |
     |____________|________________| 
     |  2011-01-10|  7007          |
     |____________|________________|

How do I accomplish this??             ",formatted the code,,1,41192.22517,display rows of same data in mysql,<mysql>,1923,41140.67441,251,121,41,,,,41192.225,
645598,,"    from tkinter import *
    class App(Frame):
        def __init__(self,master=None):
                Frame._init_(self,master)
                self.pack()
            
            
    myapp=App()
    myapp.master.title(""My Do-Nothing Application"")
    myapp.master.maxsize(1000, 400)
    myapp.mainloop()

**Error:**

    Frame._init_(self,master)
    AttributeError: type object 'Frame' has no attribute '_init_'

I have writed a simple code,but there's some mistakes,I try my best to solve it,but I can't.Anyone could help me to solve it?Thanks

","edited tags, formatted code",,1,41358.64427,some problems to solve in class _init_?,<python><inheritance>,5954,40937.98229,252,623,16,http://www.JaminGrey.com,United States,"<p>Level 27 C++ programmer, and hobbyist indie game developer trying to go professionally indie.
Check out my current projects at <a href=""http://jamingrey.com/"" rel=""nofollow"">JaminGrey.com</a></p>
",41358.6414,
3373544,,"Really depends on the overall structure of your document.

If you have:

    <div></div>
    <div></div>
    <div></div>

it may be as simple as traversing through using

    mydiv.nextSibling;
    mydiv.previousSibling;

However, if the 'next' div could be anywhere in the document you'll need a more complex solution. You could try something using

    document.getElementsByTagName(""div"");

and running through these to get where you want somehow.

If you are doing lots of complex DOM traversing such as this I would recommend looking into a library such as jQuery.",Fixed invalid syntax and changed single quotes to double quotes to reach the 6 character minimum,,2,43033.34313,,,1374,41991.45885,171,250,33,https://www.j-26.com,"Salt Lake City, UT, United States","<p>I thought of 100 different things to put here.</p>
",43033.34313,
1126922,,"I'd like to achieve the following behaviour of a single `UITextField` and the keyboard:

1. when the view has loaded `UITextField` becomes first responder and the keyboard opens (so far so good):

        - (void)viewDidLoad
        {
           [self.editField becomeFirstResponder];
           self.editField.delegate = self;
        }

2. Now user inputs some text and presses the return key. That text is added to the data source in the following method:


        - (IBAction)didEndOnExit:(id)sender {
          //add self.editField.text to data source
        }

3. Now after the return key is pressed and the above `UITextField`'s method gets called and executed I would like the `UITextField` to clear, the cursor to be placed and be visible at the beginning of the text field and the keyboard not to hide so that new item could be entered in the textfield and added to the data source.

This is how I return to the previous view in the app (using a button):

    - (IBAction)backButtonPressed:(id)sender {
        [self dismissViewControllerAnimated:NO completion:^{}];
    }

I tried playing with `UITextFieldDelegate`'s methods and `UITextField`'s `becomeFirstResponder` and resign `FirstResponder`, but am unable to achieve the above described behaviour. I've seen posts here on Stack Overflow about using consecutive `UITextField`'s to enter data, but not to use the same `UITextField` time and again.

    

  ",Code added in code area.,,1,41673.50845,Single UITextField input multiple items without keyboard closing,<ios><objective-c><uiviewcontroller><keyboard><uitextfield>,1341,40866.33137,209,143,13,,,,41673.50845,
298976,,"There are 3 more methods where UNPIVOT (1) is the fastest by far, followed by Simulated Unpivot (3) which is much slowe than (1) but still faster than (3)

    CREATE TABLE dates
        (
          number INT PRIMARY KEY ,
          date1 DATETIME ,
          date2 DATETIME ,
          date3 DATETIME ,
          cost INT
        )

    INSERT  INTO dates
    VALUES  ( 1, '1/1/2008', '2/4/2008', '3/1/2008', 10 )
    INSERT  INTO dates
    VALUES  ( 2, '1/2/2008', '2/3/2008', '3/3/2008', 20 )
    INSERT  INTO dates
    VALUES  ( 3, '1/3/2008', '2/2/2008', '3/2/2008', 30 )
    INSERT  INTO dates
    VALUES  ( 4, '1/4/2008', '2/1/2008', '3/4/2008', 40 )
    GO

**Solution 1 (UNPIVOT)**

    SELECT  number ,
            MAX(dDate) maxDate ,
            cost
    FROM    dates UNPIVOT ( dDate FOR nDate IN ( Date1, Date2,
                                                Date3 ) ) as u
    GROUP BY number ,
            cost 
    GO

**Solution 2 (Sub query per row)**

    SELECT  number ,
            ( SELECT    MAX(dDate) maxDate
              FROM      ( SELECT    d.date1 AS dDate
                          UNION
                          SELECT    d.date2
                          UNION
                          SELECT    d.date3
                        ) a
            ) MaxDate ,
            Cost
    FROM    dates d
    GO

**Solution 3 (Simulated UNPIVOT)**

    ;WITH    maxD
              AS ( SELECT   number ,
                            MAX(CASE rn
                                  WHEN 1 THEN Date1
                                  WHEN 2 THEN date2
                                  ELSE date3
                                END) AS maxDate
                   FROM     dates a
                            CROSS JOIN ( SELECT 1 AS rn
                                         UNION
                                         SELECT 2
                                         UNION
                                         SELECT 3
                                       ) b
                   GROUP BY Number
                 )
        SELECT  dates.number ,
                maxD.maxDate ,
                dates.cost
        FROM    dates
                INNER JOIN MaxD ON dates.number = maxD.number
    GO

    DROP TABLE dates
    GO","improved formatting, visibility, content, and/or grammar",,2,42137.56876,,,5632,39735.32519,3783,2592,23,,"Thatcham, United Kingdom","<p>Contracting in anything interesting with Microsoft technologies, primarily middle/back-end in C#, BizTalk, Azure, SQL Server, WCF, SSIS, etc. </p>

<p>Currently working at Wokingham Borough Council on integrations using Dynamics CRM Online, Azure Service Bus and various back office systems.</p>

<p>Please feel free to contact me if you've got an interesting project ...</p>
",41085.69473,
3579409,,"I recently ran into some problems decoding a handle (with errors mapping 0x81, 0x8D) from the Biopython module with an anaconda 4.1.1 python 3.5.2 installation on a sony vaio windows 10 system

After some research, it seems that possibly the problem may be that the default decoding codec is cp1252. I ran the code below and found that indeed the default codec is set to cp1252. 

However, several posts suggest that python 3 should have set the default codec to utf8. Is that correct? If so, why is mine cp1252 and how can I solve this?
```
import locale
os_encoding = locale.getpreferredencoding() 
```",format code span,,1,43155.32676,Python 3 Default Encoding cp1252,<python><character-encoding>,120,41676.45406,44,19,0,,China,"<p><code>Word fades but code lasts.</code></p>
",43155.32676,
2086911,,"Hi recently with the iOS 9 GM seed version out,I have seen location update(allowDeferredLocationUpdatesUntilTraveled:timeout:) not getting deferred.The same code used to work in iOS 8.4 and below versions.Its draining my device's battery by a huge margin.

Is there anything we need to explicitly set or mention for iOS 9.Didn't find anything from Apple documentation?

      -(void)locationManager:(CLLocationManager *)manager
    didUpdateLocations:(NSArray *)locations {

      if (!self.deferringUpdates) {
  
      [self.locationManager allowDeferredLocationUpdatesUntilTraveled:CLLocationDistanceMax timeout:30];
       self.deferringUpdates = YES;
     } 
    }
 
    -(void)locationManager:(CLLocationManager *)manager
    didFinishDeferredUpdatesWithError:(NSError *)error {
      // Stop deferring updates
      self.deferringUpdates = NO;

     }

I also set the allowsBackgroundLocationUpdates property but even that didn't help.

          self.locationManager.allowsBackgroundLocationUpdates=YES;

In iOS 9 and later, regardless of deployment target, you must also set the allowsBackgroundLocationUpdatesproperty of the location manager object to YES in order to receive background location updates. By default, this property is NO, and it should remain this way until a time when your app actively requires background location updates.

[Reduce Location Accuracy and Duration](https://developer.apple.com/library/prerelease/ios/documentation/Performance/Conceptual/EnergyGuide-iOS/LocationBestPractices.html)

Please let me know what additional I need to make 

Thanks",Improved formatting,,1,42262.70862,iOS 9 Defer location update not working,<ios><core-location><ios9>,2877,42013.25493,778,1206,416,http://pune,Pune,"<p>Currently working on iOS &amp; Cordova apps</p>
",42262.52693,
1829357,,"I'm trying to center a single clickable image on my landing page that links to another page in a password protected directory (folder2). I am able to center align the image, but I'm not able to figure out how to link the image to the page in the password protected directory the right way. When I click on the image, it takes me to a

> Bad Request - Invalid URL. HTTP Error 400. The request URL is invalid.

page.
This is how the URL in the address bar shows up:

`http://example.com/â€œ/folder2/index.htmlâ€%C2%9D`

I'm able to get to the page if I use the direct URL 

http://example.com/folder2/index.html

I would really appreciate it if you guys could help me figure this out. Thanks!

This is the code I used:

    <!DOCTYPE html>
    <html>
    <head>
    <style>
    
    body {
        background-color: #1A928A;
    }
    
    </style>
    </head>
    
    <body>
    <div><a href=“/folder2/index.html”><img src=""gliph.png""></a></div>
    <style>
    html, body
    {
        height: 100%;
        margin:0;
        padding:0;
    }
    
    div {
        position:relative;
        height: 100%;
        width:100%;
    }
    
    div img {
        position:absolute;
        top:0;
        left:0;
        right:0;
        bottom:0;
        margin:auto;
    }
    
    </style>
    </body>
    </html>",improved formatting,,1,42120.15604,Linking a center aligned image on a landing page to another page,<css3><alignment><anchor><center>,2288,41901.9133,325,69,59,,Texas,"<p>BY DAY : Wrestling with WPF / C# / WCF &amp; Oracle...</p>

<p>BY EVENING : Wresting with my cute little princesses...</p>
",42120.15604,
2670124,How can I know the original cell index of detailed table view?," I implemented searchbar. It works okay when I only search for food. But When I try to edit the food from the search result, it only changes the search result array(foodSearching) but not for the original array(foods). So I need to know the indexpath for the original array(foods) when I edit the table view. Is there any help? 

`selectedIndexPath` is different for 'foodSearching' array (temporary array to show search result) and 'foods' array (original array to hold all of the data)

    @IBAction func unwindToFoodList(sender: UIStoryboardSegue) {
        if let sourceViewController = sender.sourceViewController as? FoodViewController, food = sourceViewController.food {
            if let selectedIndexPath = tableView.indexPathForSelectedRow {
                // Update an existing food.
                if(isSearching){
                    foodSearching[selectedIndexPath.row] = food
                    
                    // foodSearching array is temporary..
                    //need to find indexpath for foods array(original array)and update it as well...!!
               
                    tableView.reloadRowsAtIndexPaths([selectedIndexPath], withRowAnimation: .None)
           
                }else{
                    foods[selectedIndexPath.row] = food
                    tableView.reloadRowsAtIndexPaths([selectedIndexPath], withRowAnimation: .None)
                }
                
            } else {
                // Add a new food.
                let newIndexPath = NSIndexPath(forRow: foods.count, inSection: 0)
                foods.append(food)
                tableView.insertRowsAtIndexPaths([newIndexPath], withRowAnimation: .Bottom)
            }
            // Save the foods.
            saveFoods()
        }
    }",Formatted code and trimmed title,,1,42598.03831,How can I know the original cell index of detailed table view?,<ios><swift><searchbar>,2876,41806.85362,233,743,570,,"New York, United States","<p>Amateur, hobbyist programmer. I make structural Perl scripts which are useful only to me. I also make bad, object oriented iOS apps which are not useful to anyone.</p>
",42598.03831,
2471732,,"You need a link in order to send your query.

    <?php
      include('db.php');//is your db.php creating a link to the database?
      /*I would use something along these lines.

      $link = mysqli_connect(""localhost"", ""dbuser"", ""dbpassword"", ""dbname"");

      if (mysqli_connect_error()) {
        die (""There was an error connecting to the database"");
      } */

      $columns = implode("", "",array_keys($_POST));
      $escaped_values = array_map('mysql_real_escape_string',array_values($_POST));
      $values  = implode(""', '"", $escaped_values);
      $sql = ""INSERT INTO `trainers`($columns) VALUES ('$values');"";
      echo $sql;
      mysql_query($link, $sql);//added the link to the query here
    ?>

And on a side I would change `mysql` to `mysqli` due to deprecation.",post formating,,2,42483.9339,,,1781,42449.60284,87,182,17,,,"<p>I'm working as IT team manager. My favourite tasks is building query. I'm one of those who can see world as the set of the entity.</p>
",42483.9339,
3321149,,"I am toying with Google Plus SignIn Plugin within an Ionic 3 application, and I have trouble running with the certificate I have created. 

The steps:

1) `%JAVA_HOME%\bin\keytool"" -exportcert -list -v -alias myapp -keystore myapp.keystore`

It executed successfully. 

2) Created file `\platforms\android\debug-signing.properties` with the following content:

    keyAlias=myapp
    keyPassword=******
    storeFile=myapp.keystore
    storePassword=******

Now it is not clear what `myapp.keystore` file should contain. I have tried pasting content generated by `keytool`:

    Alias name: myapp
    Creation date: Sep 17, 2017
    Entry type: PrivateKeyEntry
    Certificate chain length: 1
    ...
However, `ionic cordova run android` looks for other format:

> Execution failed for task ':packageDebug'.
> > com.android.ide.common.signing.KeytoolException: Failed to read key myapp from store
> ""<path_to_myapp>\myapp\platforms\android\myapp.keystore"": Invalid
> keystore format

**Question**: What should `myapp.keystore` contain to make it work?","modify it as S,O,'s guideline",,1,43002.58932,"""Invalid keystore format"" error while running ""ionic cordova run android""",<android><cordova><certificate><ionic3><keytool>,482,42672.31377,68,305,1,http://www.jianshu.com/u/ffcef0403b1e,中国上海市Shanghai Shi,"<p>Tech Engineer , 
First Class SomeDay</p>
",43002.58932,
2195516,,"I just calculated a summation of two exponential distritbution with different lambda.

It's known that summmation of exponential distributions is Erlang(Gamma) distribution.

However, when lamdbas are different, result is a litte bit different.

Anyway look at the following equations.

[![enter image description here][1]][1]


Now, problem is (𝛼_1 λ_2-𝛼_2 λ_1).

(𝛼_1 λ_2-𝛼_2 λ_1) becomes 0

Thus, last two terms go to infinite....

Is that true??


I make some simple matlab code for verification.

    clc;
    clear;
    mu=[1 2];
    a1 = mu(1)/(mu(1)+mu(2));
    a2 = mu(2)/(mu(1)+mu(2));
    n = 10^6;
    x = exprnd(mu(1), [1, n]);
    y = exprnd(mu(2), [1, n]); 
    z = a1*x + a2*y;
    figure
    histfit(z, 100 ,'gamma')`

[![enter image description here][2]][2]

The figure is pdf of Z=𝛼_1 * X + 𝛼_2 * Y.

This case is λ_1 = 1, λ_1=2. (The red line is gamma distribution.)

The result of matlab shows random variable Z is not infinite value.

What is the problom in my calculations??


  [1]: http://i.stack.imgur.com/ZxRnw.png
  [2]: http://i.stack.imgur.com/cNQUV.png",Added pictures,,1,42330.09444,summation of exponential distribution with different parameters,<matlab><exponential-distribution>,1639,41368.55198,269,830,3,,"London, United Kingdom","<p>PhD student in Biophysics @TheCrick</p>
",42329.54538,
3030846,Update multiple rows based on id in sqlite on android?,,made some grammatical changes ,java android sqlite,1,42814.24755,Update multiple rows based on id in sqlite on android?,<java><android><sqlite>,2036,41371.66311,237,1923,13,,India,"<p>I'm a Full Stack Web Developer specialising in Node.js and Angular. Previously I have worked with Java and Android. I absolutely love to learn new languages and technologies.</p>

<ul>
<li><a href=""https://github.com/rahulkumar66"" rel=""nofollow noreferrer"">rahulkumar66 @ GitHub</a></li>
<li><a href=""https://stackoverflow.com/cv/rahul-kumar"">My Stack Overflow CV</a></li>
</ul>

<p>If you wish to contact me, you can do so via <a href=""https://www.linkedin.com/in/rahul-kumar-3b0717101/"" rel=""nofollow noreferrer"">Linkedin</a>.</p>
",42814.24755,
2158828,,"I am trying to have this function working with 1 of 3 or more results (like ""Yes, NO, Why not, Maybe"" but i am not able to find a solution

    $row['Funcionario'] = ( intval( $row['Funcionario']) == 1) ? ""Yes"" : ""No""; 

The code above only gives me 2 possibilities: <br>
Yes (`$row['Funcionario'] == 1` ) or No (`$row['Funcionario'] != 1`)<br>
How do I show `Why not` if `$row['Funcionario'] == 2` or `Maybe` if `$row['Funcionario'] == 3`?",Grammar edits and code formatting,php logical-operators,1,42306.77462,Choosing more options with intval( $row),<php><logical-operators>,164,42093.76878,41,23,10,,Scrubland,"<p>Sweg or Yolo? (69) <br>
That is the question.</p>
",42306.77462,
328092,How to count the number of rows in a HTML table?,"I can't seem to find this anywhere. I have a dataTable like [this one][1], and I want to be able to count the number of rows in the dataTable in javascript. how would that be accomplished? thanks!

I need it in javascript because I want to iterate through the datatable and check to see if any rows cantain certain data in them. 


 **EXAMPLE PSEUDOCODE**

    var tableSize = someway to get table size;
    for (i = 0; i < tableSize; i++) {
    if (dataTable.row(i).value == ""someValue"") {
        //do something
    }


  [1]: http://www.primefaces.org/showcase/ui/datatableDynamicColumns.jsf
",edit title + code indenting,,1,42780.72584,How to count the number of rows in a HTML table?,<javascript><jquery><html><primefaces><datatable>,10508,40612.02144,1209,2089,103,,"Paris, France",,41114.84047,
2862594,,"I have written the following simple program. There is a problem present in it because the program returns only the last line. I can't figure out why it incurs in this problem, can you please give me a hint?
    
    
    int main(int argc, char *argv[]) {
        char line[200];
        int i=0, k;
    
        while(fgets(line, sizeof(line),stdin)){
            i++;
        }
        
            for(k=0; k<i; k++){
                makeLower(line);
                printf(""%s"", line);
            }
            
        return 0;
    }

",Improved question readability,,1,42712.77025,Program returnes only last line,<c><for-loop>,496,41822.36581,49,175,8,,,"<p>Curious and eager to learn something new!</p>
",42712.77025,
80014,Python: Overloading the [] operator?  (__getitem__() method),,Added '__getitem__() method' to title to aid searches,,1,42745.94487,How to override the [] operator?,<python><operator-overloading>,11975,40121.03576,2971,6001,101,,"Mountain View, CA",,40747.08115,
2859385,,"I am trying to create a 10 x 10 square of gif images using PHP. This piece of code is one of doing it but it is insufficient code. I have tried using an if statement but has been ineffective. I am looking for another solution to this problem.

    <?php
    
        for ($i = 1; $i <= 10; $i++) {
            echo '<img src=""image1.gif"" style=""width:50px;height:50px"";/>';
        }
        echo '<br>';
        for ($i = 1; $i <= 10; $i++) {
            echo '<img src=""image2.gif"" style=""width:50px;height:50px"";/>';
        }
        echo '<br>';
        for ($i = 1; $i <= 10; $i++) {
            echo '<img src=""image1.gif"" style=""width:50px;height:50px"";/>';
        }
        echo '<br>';
        for ($i = 1; $i <= 10; $i++) {
            echo '<img src=""image2.gif"" style=""width:50px;height:50px"";/>';
        }
        echo '<br>';
        for ($i = 1; $i <= 10; $i++) {
            echo '<img src=""image1.gif"" style=""width:50px;height:50px"";/>';
        }
        echo '<br>';
        for ($i = 1; $i <= 10; $i++) {
            echo '<img src=""image2.gif"" style=""width:50px;height:50px"";/>';
        }
        echo '<br>';
        for ($i = 1; $i <= 10; $i++) {
            echo '<img src=""image1.gif"" style=""width:50px;height:50px"";/>';
        }
        echo '<br>';
        for ($i = 1; $i <= 10; $i++) {
            echo '<img src=""image2.gif"" style=""width:50px;height:50px"";/>';
        }
        echo '<br>';
        for ($i = 1; $i <= 10; $i++) {
            echo '<img src=""image1.gif"" style=""width:50px;height:50px"";/>';
        }
        echo '<br>';
        for ($i = 1; $i <= 10; $i++) {
            echo '<img src=""image2.gif"" style=""width:50px;height:50px"";/>';
        }
        echo '<br>';
    
    ?>",corrected spelling and some code,,1,42711.43362,PHP Square of Images,<php>,544,42415.62457,213,2445,69,http://www.masterblue.de,"Weilimdorf, Stuttgart, Deutschland","<p>Apprentice Student Web Development</p>
",42711.43362,
1869196,,"I work with an image that I consider as a matrix.

I want to turn a 800 x 800 matrix (A) into a 400 x 400 matrix (B) where the mean of 4 cells of the A matrix = 1 cell of the B matrix (I know this not a right code line) :

    B[1,1] =mean2(A[1,1 + 1,2 + 2,1 + 2,2]) 

and so on for the whole matrix ...

    B [1,2]=mean2(A[1,3 + 1,4 + 2,3 + 2,4 ])

I thought to :

1) Reshape the A matrix into a 2 x 320 000 matrix so I get the four cells I need to average next to each other and it is easier to deal with the row number afterwards.

    Im4bis=reshape(permute(reshape(Im4,size(Im4,2),2,[]),[2,3,1]),2,[]);

2) Create a cell-array with the 4 cells I need to average (subsetted) and calculate the mean of it. That's where it doesn't work

    I{1,160000}=ones,
    for k=drange(1:2:319999)
        for n=1:160000
            I{n}=mean2(Im4bis(1:2,k:k+1));
        end
    end

I created an empty matrix of 400 x 400 cells (actually a vector of 1 x 160000) and I wanted to fill it with the mean but I get a matrix of 1 x 319 999 cells with one cell out of 2 empty.

Looking for light


**My Input Image:**

![enter image description here][1]
 


  [1]: http://i.stack.imgur.com/xcVIc.png",Added image from the link in comment,matlab image-processing matrix mean subsetting,1,42140.30065,Average a subset of a matrix in a loop in matlab,<matlab><image-processing><matrix><mean><subset>,3629,41331.50601,329,385,41,,"TN, India","<p>Mechanical Engineer... Programming was never near my syllabus or profession.</p>

<p>Beginner, Learning <a href=""http://stackoverflow.com/tags/matlab/info""><code>MatLab</code></a> for fun. Absolutely loving it!!</p>
",42140.30065,
531544,,"`<a onClick=""fomateName('Andrew D\'souza')"">` You need to use a `\` to escape the quote.",Clarification,,2,41282.39699,,,1848,41177.1794,95,174,81,,Australia,,,41282.38601
1254030,,"    HttpFileCollection uploadedFiles = Request.Files;
    
    for (int i = 0; i < uploadedFiles.Count; i++)
    {
    
     HttpPostedFile userPostedFile = uploadedFiles[i];
    
     if (userPostedFile.ContentLength > 0)
     {
    
      string st1 = ""<u>File #"" + (i + 1) + ""</u><br>"";
    
      string st2 = ""File Content Type: "" + userPostedFile.ContentType + ""<br>"";
    
      string st3 = ""File Size: "" + userPostedFile.ContentLength + ""kb<br>"";
    
      string st4 = userPostedFile.FileName;
    
      userPostedFile.SaveAs(filepath + ""\\"" + Path.GetFileName(userPostedFile.FileName));
    
     }
    
    }",used brackets on code,,2,41731.36838,,,5469,41620.36052,759,773,101,https://jsfiddle.net/user/Logan_Wayne/fiddles/,"Laguna, Philippines","<p>If you are good at something, never do it for free. Unless you are in StackOverflow. Everything is free in StackOverflow. #SOreadytohelp</p>
",,41731.36838
